,Ticker,Date,N,MillisFromMidn,Size,Price,Returns
2474,SUNW,20070919,33578,54602000,4858,5.0,-0.00398
2475,SUNW,20070919,34878,55202000,9900,5.0,0.0
2476,SUNW,20070919,35870,55802000,1100,5.0,0.0
2477,SUNW,20070919,36924,56402000,3900,5.010000228881836,0.002
2478,SUNW,20070919,37835,57002000,2200,5.010000228881836,0.0
2479,SUNW,20070920,0,34202000,188340,4.949999809265137,-0.01198
2480,SUNW,20070920,1106,34802000,18000,4.940000057220459,-0.00202
2481,SUNW,20070920,2124,35402000,200,4.929999828338623,-0.00202
2482,SUNW,20070920,4618,36002000,2500,4.940000057220459,0.00203
2483,SUNW,20070920,6875,36602000,300,4.889999866485596,-0.01012
2484,SUNW,20070920,8129,37202000,100,4.889999866485596,0.0
2485,SUNW,20070920,9912,37802000,1000,4.900000095367432,0.00205
2486,SUNW,20070920,10661,38402000,500,4.920000076293945,0.00408
2487,SUNW,20070920,11292,39002000,200,4.920000076293945,0.0
2488,SUNW,20070920,11790,39602000,100,4.929999828338623,0.00203
2489,SUNW,20070920,12250,40202000,100,4.940000057220459,0.00203
2490,SUNW,20070920,12488,40802000,116,4.940000057220459,0.0
2491,SUNW,20070920,13529,41402000,300,4.940000057220459,0.0
2492,SUNW,20070920,14295,42002000,1000,4.949999809265137,0.00202
2493,SUNW,20070920,15065,42602000,500,4.960000038146973,0.00202
2494,SUNW,20070920,17029,43202000,800,4.989999771118164,0.00605
2495,SUNW,20070920,18672,43802000,300,4.994999885559082,0.001
2496,SUNW,20070920,19479,44402000,100,5.0,0.001
2497,SUNW,20070920,20070,45002000,6500,4.989999771118164,-0.002
2498,SUNW,20070920,20518,45602000,2837,4.989999771118164,0.0
2499,SUNW,20070920,21868,46202000,300,4.985000133514404,-0.001
2500,SUNW,20070920,22100,46802000,2500,4.989999771118164,0.001
2501,SUNW,20070920,23122,47402000,400,4.989999771118164,0.0
2502,SUNW,20070920,23510,48002000,500,4.999899864196777,0.00198
2503,SUNW,20070920,23971,48602000,3800,4.989999771118164,-0.00198
2504,SUNW,20070920,24449,49202000,800,4.980000019073486,-0.002
2505,SUNW,20070920,24791,49802000,100,4.980000019073486,0.0
2506,SUNW,20070920,26765,50402000,1400,5.0,0.00402
2507,SUNW,20070920,27032,51002000,214,5.010000228881836,0.002
2508,SUNW,20070920,28110,51602000,400,5.03000020980835,0.00399
2509,SUNW,20070920,28871,52202000,100,5.014999866485596,-0.00298
2510,SUNW,20070920,30319,52802000,1000,5.039999961853027,0.00499
2511,SUNW,20070920,31898,53402000,100,5.045000076293945,0.00099
2512,SUNW,20070920,32651,54002000,500,5.019999980926514,-0.00496
2513,SUNW,20070920,33578,54602000,4858,5.0,-0.00398
2514,SUNW,20070920,34878,55202000,9900,5.0,0.0
2515,SUNW,20070920,35870,55802000,1100,5.0,0.0
2516,SUNW,20070920,36924,56402000,3900,5.010000228881836,0.002
2517,SUNW,20070920,37835,57002000,2200,5.010000228881836,0.0
0,ADP,20070620,0,34252000,24500,48.91999816894531,
1,ADP,20070620,199,34852000,100,48.7599983215332,-0.00327
2,ADP,20070620,489,35452000,100,48.7599983215332,0.0
3,ADP,20070620,653,36052000,2500,48.724998474121094,-0.00072
4,ADP,20070620,856,36652000,100,48.816001892089844,0.00187
5,ADP,20070620,996,37252000,500,48.77000045776367,-0.00094
6,ADP,20070620,1156,37852000,100,48.81999969482422,0.00103
7,ADP,20070620,1344,38452000,100,48.88999938964844,0.00143
8,ADP,20070620,1485,39052000,100,48.970001220703125,0.00164
9,ADP,20070620,1652,39652000,100,48.849998474121094,-0.00245
10,ADP,20070620,1767,40252000,100,48.86000061035156,0.0002
11,ADP,20070620,1898,40852000,200,48.83000183105469,-0.00061
12,ADP,20070620,2017,41452000,100,48.849998474121094,0.00041
13,ADP,20070620,2207,42052000,100,48.790000915527344,-0.00123
14,ADP,20070620,2333,42652000,100,48.849998474121094,0.00123
15,ADP,20070620,2536,43252000,200,48.790000915527344,-0.00123
16,ADP,20070620,2876,43852000,300,48.650001525878906,-0.00287
17,ADP,20070620,3027,44452000,100,48.709999084472656,0.00123
18,ADP,20070620,3117,45052000,100,48.709999084472656,0.0
19,ADP,20070620,3253,45652000,100,48.689998626708984,-0.00041
20,ADP,20070620,3470,46252000,600,48.630001068115234,-0.00123
21,ADP,20070620,3631,46852000,100,48.650001525878906,0.00041
22,ADP,20070620,3792,47452000,200,48.650001525878906,0.0
23,ADP,20070620,4016,48052000,100,48.63999938964844,-0.00021
24,ADP,20070620,4159,48652000,3000,48.66999816894531,0.00062
25,ADP,20070620,4267,49252000,4500,48.720001220703125,0.00103
26,ADP,20070620,4361,49852000,100,48.72999954223633,0.00021
