,Ticker,Date,N,MillisFromMidn,AskSize,AskPrice,BidSize,BidPrice,MidQuote,Returns
1,POM,20070621,0,34263000,1,27.799999237060547,6,27.739999771118164,27.769999504089355,-0.02132
2,POM,20070622,0,34433000,5,28.25,5,28.049999237060547,28.149999618530273,0.01368
0,WEC,20070620,0,34464000,4,45.060001373291016,2,44.61000061035156,44.83500099182129,
1,WEC,20070621,0,34280000,4,44.2400016784668,4,44.119998931884766,44.18000030517578,-0.01461
2,WEC,20070622,0,34209000,10,44.150001525878906,29,44.099998474121094,44.125,-0.00124
0,TXT,20070620,0,34210000,141,113.55999755859375,5,113.0,113.27999877929688,
1,TXT,20070621,0,34234000,8,112.7699966430664,2,111.75,112.2599983215332,-0.009
2,TXT,20070622,0,34323000,4,113.23999786376953,1,113.0,113.11999893188477,0.00766
0,CTAS,20070620,0,34201000,1,40.40999984741211,1,39.93000030517578,40.170000076293945,
1,CTAS,20070621,0,34200000,4,40.130001068115234,83,40.0,40.06500053405762,-0.00261
2,CTAS,20070622,0,34201000,3,40.0099983215332,3,39.90999984741211,39.959999084472656,-0.00262
0,PEG,20070620,0,34259000,31,89.0,1,88.83999633789062,88.91999816894531,
1,PEG,20070621,0,34438000,1,86.01000213623047,3,85.70999908447266,85.86000061035156,-0.03441
2,PEG,20070622,0,34328000,6,86.88999938964844,20,86.76000213623047,86.82500076293945,0.01124
0,HAL,20070620,0,34217000,25,36.2599983215332,2,36.22999954223633,36.244998931884766,
1,HAL,20070621,0,34210000,10,35.43000030517578,39,35.400001525878906,35.415000915527344,-0.0229
2,HAL,20070622,0,34209000,94,35.95000076293945,11,35.93000030517578,35.94000053405762,0.01482
0,CZN,20070620,0,34216000,101,15.300000190734863,1,15.25,15.275000095367432,
1,CZN,20070621,0,34211000,11,15.149999618530273,4,15.09000015258789,15.119999885559082,-0.01015
2,CZN,20070622,0,34223000,1,15.25,11,15.15999984741211,15.204999923706055,0.00562
0,XEL,20070620,0,34209000,10,21.700000762939453,93,21.649999618530273,21.675000190734863,
1,XEL,20070621,0,34219000,5,21.299999237060547,4,21.219999313354492,21.25999927520752,-0.01915
2,XEL,20070622,0,34204000,40,21.309999465942383,3,21.299999237060547,21.304999351501465,0.00212
0,ROH,20070620,0,34234000,5,54.349998474121094,1,54.16999816894531,54.2599983215332,
1,ROH,20070621,0,34219000,4,53.7400016784668,5,53.5,53.6200008392334,-0.0118
2,ROH,20070622,0,34231000,5,53.20000076293945,4,53.0,53.10000038146973,-0.0097
0,ETR,20070620,0,34319000,74,109.9000015258789,2,109.44999694824219,109.67499923706055,
1,ETR,20070621,0,34308000,2,106.5,2,105.75,106.125,-0.03237
2,ETR,20070622,0,34346000,1,107.52999877929688,8,107.51000213623047,107.52000045776367,0.01314
0,AEP,20070620,0,34303000,1,45.599998474121094,2,45.54999923706055,45.57499885559082,
1,AEP,20070621,0,34308000,33,43.970001220703125,1,43.959999084472656,43.96500015258789,-0.03533
2,AEP,20070622,0,34627000,13,44.11000061035156,4,44.09000015258789,44.10000038146973,0.00307
0,FPL,20070620,0,34292000,7,60.7599983215332,25,60.599998474121094,60.67999839782715,
1,FPL,20070621,0,34207000,1,59.0,1,58.959999084472656,58.97999954223633,-0.02802
2,FPL,20070622,0,34227000,8,59.099998474121094,8,58.97999954223633,59.03999900817871,0.00102
0,CEG,20070620,0,34489000,1,90.5,2,90.25,90.375,
1,CEG,20070621,0,34312000,5,86.4000015258789,5,86.19999694824219,86.29999923706055,-0.04509
2,CEG,20070622,0,34492000,1,87.26000213623047,5,87.1500015258789,87.20500183105469,0.01049
0,ASH,20070620,0,34307000,75,63.25,3,63.11000061035156,63.18000030517578,
1,ASH,20070621,0,34308000,3,62.52000045776367,3,62.38999938964844,62.454999923706055,-0.01148
2,ASH,20070622,0,34378000,2,62.599998474121094,3,62.459999084472656,62.529998779296875,0.0012
0,PBI,20070620,0,34222000,6,47.029998779296875,6,46.90999984741211,46.96999931335449,
1,PBI,20070621,0,34258000,6,46.54999923706055,6,46.43000030517578,46.489999771118164,-0.01022
2,PBI,20070622,0,34363000,2,46.599998474121094,12,46.2599983215332,46.42999839782715,-0.00129
0,AA,20070620,0,34336000,296,41.0,1,40.9900016784668,40.9950008392334,
1,AA,20070621,0,34219000,26,40.310001373291016,10,40.29999923706055,40.30500030517578,-0.01683
2,AA,20070622,0,34213000,10,40.22999954223633,10,40.099998474121094,40.16499900817871,-0.00347
0,NOC,20070620,0,34220000,6,77.26000213623047,1,76.80000305175781,77.03000259399414,
1,NOC,20070621,0,34223000,1,76.91000366210938,1,76.80000305175781,76.8550033569336,-0.00227
2,NOC,20070622,0,34212000,1,76.97000122070312,6,76.87999725341797,76.92499923706055,0.00091
0,RTN,20070620,0,34209000,13,56.349998474121094,18,56.150001525878906,56.25,
1,RTN,20070621,0,34276000,1,55.459999084472656,10,55.400001525878906,55.43000030517578,-0.01458
2,RTN,20070622,0,34234000,1,55.650001525878906,8,55.540000915527344,55.595001220703125,0.00298
0,AEE,20070620,0,34229000,10,50.099998474121094,8,50.02000045776367,50.05999946594238,
1,AEE,20070621,0,34211000,8,48.81999969482422,22,48.70000076293945,48.760000228881836,-0.02597
2,AEE,20070622,0,34234000,8,48.86000061035156,5,48.75,48.80500030517578,0.00092
0,SGP,20070620,0,34213000,47,30.75,3,30.549999237060547,30.649999618530273,
1,SGP,20070621,0,34312000,120,29.68000030517578,1,29.670000076293945,29.675000190734863,-0.03181
2,SGP,20070622,0,34242000,5,29.8700008392334,3,29.770000457763672,29.820000648498535,0.00489
0,CMA,20070620,0,34399000,1,62.2599983215332,1,62.22999954223633,62.244998931884766,
1,CMA,20070621,0,34444000,1,61.040000915527344,12,61.029998779296875,61.03499984741211,-0.01944
2,CMA,20070622,0,34348000,2,60.93000030517578,1,60.529998779296875,60.72999954223633,-0.005
0,TEG,20070620,0,34424000,1,53.0,3,52.970001220703125,52.98500061035156,
1,TEG,20070621,0,34374000,7,51.5099983215332,2,51.5,51.5049991607666,-0.02793
2,TEG,20070622,0,34327000,3,51.40999984741211,10,51.38999938964844,51.39999961853027,-0.00204
0,CPB,20070620,0,34229000,5,39.099998474121094,20,38.939998626708984,39.01999855041504,
1,CPB,20070621,0,34260000,5,38.599998474121094,5,38.400001525878906,38.5,-0.01333
2,CPB,20070622,0,34316000,1,38.7400016784668,30,38.720001220703125,38.73000144958496,0.00597
0,WHR,20070620,0,34493000,10,116.80999755859375,5,116.25,116.52999877929688,
1,WHR,20070621,0,34269000,7,114.5,2,114.44999694824219,114.4749984741211,-0.01763
2,WHR,20070622,0,34258000,4,114.77999877929688,4,114.04000091552734,114.40999984741211,-0.00057
0,HRS,20070620,0,34307000,2,55.70000076293945,1,55.540000915527344,55.6200008392334,
1,HRS,20070621,0,34355000,2,55.29999923706055,5,54.91999816894531,55.10999870300293,-0.00917
2,HRS,20070622,0,34264000,10,55.0,2,54.900001525878906,54.95000076293945,-0.0029
0,CA,20070620,0,34626000,1,25.790000915527344,10,25.770000457763672,25.780000686645508,
1,CA,20070621,0,34396000,2,25.90999984741211,10,25.799999237060547,25.854999542236328,0.00291
2,CA,20070622,0,34359000,2,26.030000686645508,1,26.010000228881836,26.020000457763672,0.00638
0,F,20070620,0,34264000,240,8.6899995803833,10,8.680000305175781,8.684999942779541,
1,F,20070621,0,34264000,461,8.859999656677246,254,8.850000381469727,8.855000019073486,0.01957
2,F,20070622,0,34211000,560,8.850000381469727,5,8.819999694824219,8.835000038146973,-0.00226
0,DOV,20070620,0,34338000,27,53.09000015258789,2,53.0099983215332,53.04999923706055,
1,DOV,20070621,0,34257000,5,52.5,5,52.29999923706055,52.39999961853027,-0.01225
2,DOV,20070622,0,34209000,7,52.31999969482422,7,52.20000076293945,52.260000228881836,-0.00267
0,MEE,20070620,0,34238000,6,27.68000030517578,1,27.59000015258789,27.635000228881836,
1,MEE,20070621,0,34291000,2,27.299999237060547,2,26.920000076293945,27.109999656677246,-0.019
2,MEE,20070622,0,34281000,2,27.549999237060547,3,27.190000534057617,27.369999885559082,0.00959
0,DIS,20070620,0,34211000,35,34.7599983215332,3,34.650001525878906,34.704999923706055,
1,DIS,20070621,0,34265000,13,34.25,1,34.16999816894531,34.209999084472656,-0.01426
2,DIS,20070622,0,34258000,7,34.02000045776367,1,34.0,34.010000228881836,-0.00585
0,SNS,20070620,0,34251000,10,15.399999618530273,6,15.25,15.324999809265137,
1,SNS,20070621,0,34267000,5,15.449999809265137,1,15.1899995803833,15.319999694824219,-0.00033
2,SNS,20070622,0,34297000,5,15.449999809265137,1,15.039999961853027,15.244999885559082,-0.0049
0,LTR,20070620,0,34208000,1,53.459999084472656,9,53.150001525878906,53.30500030517578,
1,LTR,20070621,0,34266000,8,51.77000045776367,8,51.650001525878906,51.71000099182129,-0.02992
2,LTR,20070622,0,34261000,5,52.41999816894531,9,52.400001525878906,52.40999984741211,0.01354
0,K,20070620,0,34224000,2,52.0,8,51.970001220703125,51.98500061035156,
1,K,20070621,0,34214000,8,51.65999984741211,6,51.619998931884766,51.63999938964844,-0.00664
2,K,20070622,0,34214000,2,51.9900016784668,9,51.63999938964844,51.81500053405762,0.00339
0,VAR,20070620,0,34234000,8,41.0,6,40.880001068115234,40.94000053405762,
1,VAR,20070621,0,34282000,1,40.52000045776367,2,40.5,40.510000228881836,-0.0105
2,VAR,20070622,0,34227000,14,40.349998474121094,2,40.20000076293945,40.27499961853027,-0.0058
0,R,20070620,0,34206000,3,52.119998931884766,5,51.91999816894531,52.01999855041504,
1,R,20070621,0,34223000,3,52.029998779296875,2,51.900001525878906,51.96500015258789,-0.00106
2,R,20070622,0,34259000,1,53.58000183105469,1,53.529998779296875,53.55500030517578,0.0306
0,ABI,20070620,0,34337000,7,28.81999969482422,10,28.770000457763672,28.795000076293945,
1,ABI,20070621,0,34409000,1,29.15999984741211,6,29.100000381469727,29.130000114440918,0.01163
2,ABI,20070622,0,34351000,11,29.75,1,29.56999969482422,29.65999984741211,0.01819
0,STR,20070620,0,34281000,1,55.41999816894531,2,55.20000076293945,55.30999946594238,
1,STR,20070621,0,34313000,2,54.97999954223633,6,53.970001220703125,54.47500038146973,-0.0151
2,STR,20070622,0,34354000,6,55.349998474121094,6,55.220001220703125,55.28499984741211,0.01487
0,HPQ,20070620,0,34216000,1,45.91999816894531,199,45.900001525878906,45.90999984741211,
1,HPQ,20070621,0,34272000,1,45.189998626708984,10,45.150001525878906,45.170000076293945,-0.01612
2,HPQ,20070622,0,34224000,9,45.599998474121094,2,45.56999969482422,45.584999084472656,0.00919
0,BAX,20070620,0,34229000,15,57.9900016784668,10,57.959999084472656,57.97500038146973,
1,BAX,20070621,0,34369000,10,57.0,1,56.79999923706055,56.89999961853027,-0.01854
2,BAX,20070622,0,34210000,18,56.599998474121094,2,56.599998474121094,56.599998474121094,-0.00527
0,DUK,20070620,0,34213000,5,18.899999618530273,1,18.8799991607666,18.889999389648438,
1,DUK,20070621,0,34306000,15,18.420000076293945,25,18.40999984741211,18.414999961853027,-0.02515
2,DUK,20070622,0,34207000,37,18.6200008392334,1,18.540000915527344,18.58000087738037,0.00896
0,XRX,20070620,0,34240000,19,19.299999237060547,69,19.290000915527344,19.295000076293945,
1,XRX,20070621,0,34202000,1,19.15999984741211,6,19.059999465942383,19.109999656677246,-0.00959
2,XRX,20070622,0,34254000,6,19.09000015258789,39,19.06999969482422,19.079999923706055,-0.00157
0,PNW,20070620,0,34203000,102,43.45000076293945,2,43.349998474121094,43.39999961853027,
1,PNW,20070621,0,34222000,6,42.060001373291016,2,42.02000045776367,42.040000915527344,-0.03134
2,PNW,20070622,0,34323000,5,41.810001373291016,2,41.79999923706055,41.80500030517578,-0.00559
0,APD,20070620,0,34257000,14,82.26000213623047,1,81.80000305175781,82.03000259399414,
1,APD,20070621,0,34256000,1,81.19000244140625,1,81.0,81.09500122070312,-0.0114
2,APD,20070622,0,34235000,5,82.80000305175781,5,82.30000305175781,82.55000305175781,0.01794
0,MUR,20070620,0,34234000,11,59.900001525878906,1,59.599998474121094,59.75,
1,MUR,20070621,0,34324000,1,58.65999984741211,1,58.63999938964844,58.64999961853027,-0.01841
2,MUR,20070622,0,34232000,10,59.599998474121094,10,59.0,59.29999923706055,0.01108
0,VNO,20070620,0,34521000,1,115.0999984741211,1,115.0,115.04999923706055,
1,VNO,20070621,0,34376000,5,111.08999633789062,20,111.0,111.04499816894531,-0.03481
2,VNO,20070622,0,34756000,1,109.86000061035156,2,109.80000305175781,109.83000183105469,-0.01094
0,HES,20070620,0,34220000,6,59.900001525878906,11,59.79999923706055,59.85000038146973,
1,HES,20070621,0,34211000,2,58.56999969482422,1,58.459999084472656,58.51499938964844,-0.02231
2,HES,20070622,0,34217000,5,60.2400016784668,1,60.130001068115234,60.185001373291016,0.02854
0,NBR,20070620,0,34307000,10,35.599998474121094,5,35.560001373291016,35.579999923706055,
1,NBR,20070621,0,34214000,2,35.0,2,34.91999816894531,34.959999084472656,-0.01743
2,NBR,20070622,0,34349000,67,35.0,1,34.86000061035156,34.93000030517578,-0.00086
0,COHU,20070620,0,34201000,2,21.90999984741211,2,21.700000762939453,21.80500030517578,
1,COHU,20070621,0,34207000,1,21.18000030517578,1,21.1200008392334,21.15000057220459,-0.03004
2,COHU,20070622,0,34200000,2,22.770000457763672,1,22.65999984741211,22.71500015258789,0.074
0,OMC,20070620,0,34209000,1,104.0,4,103.80999755859375,103.90499877929688,
1,OMC,20070621,0,34218000,1,103.18000030517578,1,102.62000274658203,102.9000015258789,-0.00967
2,OMC,20070622,0,34267000,5,101.75,1,101.70999908447266,101.72999954223633,-0.01137
0,FLS,20070620,0,34237000,2,72.73999786376953,4,72.41000366210938,72.57500076293945,
1,FLS,20070621,0,34232000,2,71.0199966430664,2,70.80000305175781,70.90999984741211,-0.02294
2,FLS,20070622,0,34226000,5,71.77999877929688,1,71.0,71.38999938964844,0.00677
0,WFT,20070620,0,34369000,1,58.349998474121094,6,58.2599983215332,58.30499839782715,
1,WFT,20070621,0,34354000,5,57.0,10,56.900001525878906,56.95000076293945,-0.02324
2,WFT,20070622,0,34359000,11,57.84000015258789,3,57.70000076293945,57.77000045776367,0.0144
0,MAS,20070620,0,34247000,1,29.6299991607666,10,29.299999237060547,29.464999198913574,
1,MAS,20070621,0,34204000,4,28.6299991607666,1,28.579999923706055,28.604999542236328,-0.02919
2,MAS,20070622,0,34210000,18,28.709999084472656,31,28.530000686645508,28.619999885559082,0.00052
0,MXM,20070620,0,34225000,2,28.299999237060547,9,28.0,28.149999618530273,
1,MXM,20070621,0,34263000,2,28.299999237060547,5,28.0,28.149999618530273,0.0
2,MXM,20070622,0,34227000,2,28.25,2,27.75,28.0,-0.00533
0,FITB,20070620,0,34200000,1,43.18000030517578,2,43.08000183105469,43.130001068115234,
1,FITB,20070621,0,34200000,1,42.41999816894531,1,42.34000015258789,42.3799991607666,-0.01739
2,FITB,20070622,0,34200000,1,42.18000030517578,1,42.099998474121094,42.13999938964844,-0.00566
0,NUE,20070620,0,34334000,2,63.31999969482422,1,63.27000045776367,63.295000076293945,
1,NUE,20070621,0,34327000,1,61.560001373291016,2,61.41999816894531,61.489999771118164,-0.02852
2,NUE,20070622,0,34249000,1,61.86000061035156,2,61.81999969482422,61.84000015258789,0.00569
0,OXY,20070620,0,34219000,33,58.40999984741211,3,58.25,58.329999923706055,
1,OXY,20070621,0,34347000,263,58.0,6,57.79999923706055,57.89999961853027,-0.00737
2,OXY,20070622,0,34220000,1,58.900001525878906,20,58.709999084472656,58.80500030517578,0.01563
0,RF,20070620,0,34239000,13,34.54999923706055,99,34.5,34.52499961853027,
1,RF,20070621,0,34202000,20,34.150001525878906,24,34.099998474121094,34.125,-0.01159
2,RF,20070622,0,34230000,75,34.0,1,33.970001220703125,33.98500061035156,-0.0041
0,PLL,20070620,0,34231000,2,47.58000183105469,5,47.5099983215332,47.545000076293945,
1,PLL,20070621,0,34243000,8,46.70000076293945,5,46.63999938964844,46.670000076293945,-0.0184
2,PLL,20070622,0,34213000,4,46.790000915527344,3,46.599998474121094,46.69499969482422,0.00054
0,MTB,20070620,0,34210000,1,109.68000030517578,1,109.48999786376953,109.58499908447266,
1,MTB,20070621,0,34255000,1,107.72000122070312,33,107.6500015258789,107.68500137329102,-0.01734
2,MTB,20070622,0,34298000,10,108.25,1,107.9000015258789,108.07500076293945,0.00362
0,FHN,20070620,0,34305000,5,39.56999969482422,5,39.45000076293945,39.510000228881836,
1,FHN,20070621,0,34217000,5,39.27000045776367,5,39.0099983215332,39.13999938964844,-0.00936
2,FHN,20070622,0,34208000,5,39.290000915527344,5,39.16999816894531,39.22999954223633,0.0023
0,SHW,20070620,0,34366000,22,67.6500015258789,4,67.52999877929688,67.59000015258789,
1,SHW,20070621,0,34597000,1,67.70999908447266,10,67.69999694824219,67.70499801635742,0.0017
2,SHW,20070622,0,34350000,1,67.30000305175781,4,67.0199966430664,67.15999984741211,-0.00805
0,WB,20070620,0,34239000,8,54.18000030517578,1,54.099998474121094,54.13999938964844,
1,WB,20070621,0,34204000,20,53.59000015258789,22,53.220001220703125,53.40500068664551,-0.01358
2,WB,20070622,0,34203000,8,53.029998779296875,9,53.0,53.01499938964844,-0.0073
0,TE,20070620,0,34207000,5,17.329999923706055,5,17.209999084472656,17.269999504089355,
1,TE,20070621,0,34236000,5,16.920000076293945,1,16.850000381469727,16.885000228881836,-0.02229
2,TE,20070622,0,34347000,1,16.81999969482422,6,16.799999237060547,16.809999465942383,-0.00444
0,TSO,20070620,0,34206000,5,63.349998474121094,1,63.25,63.29999923706055,
1,TSO,20070621,0,34210000,3,61.599998474121094,5,61.400001525878906,61.5,-0.02844
2,TSO,20070622,0,34208000,1,62.68000030517578,14,62.45000076293945,62.56500053405762,0.01732
0,BEN,20070620,0,34641000,3,137.5,3,137.39999389648438,137.4499969482422,
1,BEN,20070621,0,34430000,1,134.38999938964844,3,134.25999450683594,134.3249969482422,-0.02274
2,BEN,20070622,0,34300000,1,134.55999755859375,1,133.80999755859375,134.18499755859375,-0.00104
0,WMB,20070620,0,34456000,29,31.950000762939453,4,31.920000076293945,31.9350004196167,
1,WMB,20070621,0,34340000,1,31.600000381469727,1,31.5,31.550000190734863,-0.01206
2,WMB,20070622,0,34210000,4,32.130001068115234,4,32.0099983215332,32.06999969482422,0.01648
0,RRD,20070620,0,34510000,4,44.06999969482422,1,44.0,44.03499984741211,
1,RRD,20070621,0,34413000,41,43.29999923706055,3,43.290000915527344,43.295000076293945,-0.0168
2,RRD,20070622,0,34515000,2,43.029998779296875,2,42.75,42.88999938964844,-0.00935
0,WFC,20070620,0,34241000,10,36.439998626708984,4,36.439998626708984,36.439998626708984,
1,WFC,20070621,0,34217000,13,35.7400016784668,13,35.619998931884766,35.68000030517578,-0.02086
2,WFC,20070622,0,34211000,2,35.5,7,35.45000076293945,35.47500038146973,-0.00575
0,NI,20070620,0,34329000,5,21.399999618530273,44,21.309999465942383,21.354999542236328,
1,NI,20070621,0,34228000,12,20.920000076293945,17,20.799999237060547,20.859999656677246,-0.02318
2,NI,20070622,0,34228000,12,20.989999771118164,12,20.8700008392334,20.93000030517578,0.00336
0,S,20070620,0,34211000,89,22.399999618530273,32,22.329999923706055,22.364999771118164,
1,S,20070621,0,34250000,15,21.950000762939453,10,21.8799991607666,21.914999961853027,-0.02012
2,S,20070622,0,34220000,4,22.1200008392334,14,22.030000686645508,22.075000762939453,0.0073
0,APA,20070620,0,34204000,20,87.5,8,86.9000015258789,87.20000076293945,
1,APA,20070621,0,34232000,73,85.9000015258789,5,85.30000305175781,85.60000228881836,-0.01835
2,APA,20070622,0,34203000,54,86.16000366210938,1,85.94999694824219,86.05500030517578,0.00532
0,MAT,20070620,0,34293000,1,26.040000915527344,26,25.93000030517578,25.985000610351562,
1,MAT,20070621,0,34209000,3,25.530000686645508,14,25.40999984741211,25.47000026702881,-0.01982
2,MAT,20070622,0,34265000,9,25.59000015258789,1,25.559999465942383,25.574999809265137,0.00412
0,BDX,20070620,0,34251000,5,75.5,2,75.19999694824219,75.3499984741211,
1,BDX,20070621,0,34333000,3,74.95999908447266,10,74.9000015258789,74.93000030517578,-0.00557
2,BDX,20070622,0,34321000,1,74.8499984741211,5,74.80000305175781,74.82500076293945,-0.0014
0,WY,20070620,0,34294000,1,81.22000122070312,14,81.20999908447266,81.21500015258789,
1,WY,20070621,0,34469000,2,80.68000030517578,8,80.66999816894531,80.67499923706055,-0.00665
2,WY,20070622,0,34614000,1,81.16000366210938,10,81.0,81.08000183105469,0.00502
0,CSC,20070620,0,34211000,1,57.25,2,57.0,57.125,
1,CSC,20070621,0,34205000,26,57.560001373291016,7,57.349998474121094,57.454999923706055,0.00578
2,CSC,20070622,0,34260000,1,57.650001525878906,1,57.40999984741211,57.53000068664551,0.00131
0,IFF,20070620,0,34256000,5,52.29999923706055,2,52.189998626708984,52.244998931884766,
1,IFF,20070621,0,34309000,1,51.27000045776367,1,51.2400016784668,51.255001068115234,-0.01895
2,IFF,20070622,0,34246000,2,51.43000030517578,5,51.29999923706055,51.364999771118164,0.00215
0,AVP,20070620,0,34247000,1,38.31999969482422,3,37.86000061035156,38.09000015258789,
1,AVP,20070621,0,34278000,1,37.22999954223633,4,37.220001220703125,37.22500038146973,-0.02271
2,AVP,20070622,0,34286000,2,37.2400016784668,7,37.189998626708984,37.21500015258789,-0.00027
0,TJX,20070620,0,34300000,13,28.299999237060547,17,28.200000762939453,28.25,
1,TJX,20070621,0,34207000,14,27.639999389648438,14,27.520000457763672,27.579999923706055,-0.02372
2,TJX,20070622,0,34303000,2,27.440000534057617,10,27.43000030517578,27.4350004196167,-0.00526
0,CMI,20070620,0,34326000,2,101.47000122070312,4,101.27999877929688,101.375,
1,CMI,20070621,0,34216000,12,104.01000213623047,10,104.0,104.00500106811523,0.02594
2,CMI,20070622,0,34246000,1,103.5,2,103.0,103.25,-0.00726
0,PH,20070620,0,34506000,4,102.0,1,101.44999694824219,101.7249984741211,
1,PH,20070621,0,34297000,4,100.62000274658203,4,100.45999908447266,100.54000091552734,-0.01165
2,PH,20070622,0,34654000,5,99.55000305175781,2,99.33999633789062,99.44499969482422,-0.01089
0,PKI,20070620,0,34354000,6,26.700000762939453,6,26.690000534057617,26.695000648498535,
1,PKI,20070621,0,34342000,1,26.399999618530273,25,26.389999389648438,26.394999504089355,-0.01124
2,PKI,20070622,0,34204000,3,26.440000534057617,3,26.309999465942383,26.375,-0.00076
0,NX,20070620,0,34319000,5,49.95000076293945,2,49.849998474121094,49.89999961853027,
1,NX,20070621,0,34309000,2,49.5,2,49.04999923706055,49.27499961853027,-0.01253
2,NX,20070622,0,34313000,15,49.790000915527344,2,49.400001525878906,49.595001220703125,0.00649
0,JCI,20070620,0,34497000,5,115.02999877929688,1,114.8499984741211,114.93999862670898,
1,JCI,20070621,0,34292000,2,113.25,7,113.0,113.125,-0.01579
2,JCI,20070622,0,34285000,1,113.01000213623047,5,112.9000015258789,112.95500183105469,-0.0015
0,SJM,20070620,0,34235000,2,57.45000076293945,2,57.349998474121094,57.39999961853027,
1,SJM,20070621,0,34803000,5,59.45000076293945,2,59.060001373291016,59.255001068115234,0.03232
2,SJM,20070622,0,34669000,40,61.4900016784668,4,61.400001525878906,61.44500160217285,0.03696
0,MDP,20070620,0,34376000,5,61.75,2,61.72999954223633,61.739999771118164,
1,MDP,20070621,0,34391000,2,62.900001525878906,2,62.79999923706055,62.85000038146973,0.01798
2,MDP,20070622,0,34239000,5,63.279998779296875,5,63.08000183105469,63.18000030517578,0.00525
0,HBAN,20070620,0,34200000,5,22.610000610351562,29,22.520000457763672,22.565000534057617,
1,HBAN,20070621,0,34200000,1,22.440000534057617,3,22.309999465942383,22.375,-0.00842
2,HBAN,20070622,0,34200000,11,22.100000381469727,35,22.059999465942383,22.079999923706055,-0.01318
0,ATI,20070620,0,34315000,1,109.93000030517578,1,109.87000274658203,109.9000015258789,
1,ATI,20070621,0,34210000,2,108.5,1,108.01000213623047,108.25500106811523,-0.01497
2,ATI,20070622,0,34346000,19,109.58000183105469,1,109.01000213623047,109.29500198364258,0.00961
0,SWK,20070620,0,34273000,2,61.13999938964844,2,60.9900016784668,61.06500053405762,
1,SWK,20070621,0,34314000,2,60.70000076293945,10,60.0,60.35000038146973,-0.01171
2,SWK,20070622,0,34268000,10,60.20000076293945,2,59.90999984741211,60.05500030517578,-0.00489
0,MCD,20070620,0,34211000,1,52.400001525878906,7,52.349998474121094,52.375,
1,MCD,20070621,0,34406000,18,51.33000183105469,26,51.31999969482422,51.32500076293945,-0.02005
2,MCD,20070622,0,34393000,1,50.79999923706055,2,50.77000045776367,50.78499984741211,-0.01052
0,VFC,20070620,0,34422000,3,93.93000030517578,1,93.87000274658203,93.9000015258789,
1,VFC,20070621,0,34475000,1,92.72000122070312,1,92.0,92.36000061035156,-0.0164
2,VFC,20070622,0,34475000,1,91.87000274658203,7,91.77999877929688,91.82500076293945,-0.00579
0,BMS,20070620,0,34524000,5,33.9900016784668,1,33.349998474121094,33.670000076293945,
1,BMS,20070621,0,34608000,1,33.189998626708984,7,33.119998931884766,33.154998779296875,-0.0153
2,BMS,20070622,0,34378000,2,33.349998474121094,6,33.220001220703125,33.28499984741211,0.00392
0,AVY,20070620,0,34312000,6,66.61000061035156,17,66.29000091552734,66.45000076293945,
1,AVY,20070621,0,34278000,2,66.61000061035156,3,65.87999725341797,66.24499893188477,-0.00309
2,AVY,20070622,0,34239000,2,66.9800033569336,1,66.70999908447266,66.84500122070312,0.00906
0,ADP,20070620,0,34251000,1,48.95000076293945,3,48.900001525878906,48.92500114440918,
1,ADP,20070621,0,34283000,6,48.47999954223633,20,48.400001525878906,48.44000053405762,-0.00991
2,ADP,20070622,0,34206000,5,48.70000076293945,25,48.540000915527344,48.6200008392334,0.00372
0,SVU,20070620,0,34225000,10,46.900001525878906,19,46.79999923706055,46.85000038146973,
1,SVU,20070621,0,34223000,9,45.9900016784668,5,45.79999923706055,45.89500045776367,-0.02038
2,SVU,20070622,0,34226000,75,46.25,10,46.099998474121094,46.17499923706055,0.0061
0,FRX,20070620,0,34258000,1,47.02000045776367,201,47.0,47.010000228881836,
1,FRX,20070621,0,34281000,20,45.79999923706055,2,45.56999969482422,45.68499946594238,-0.02819
2,FRX,20070622,0,34256000,1,45.61000061035156,14,45.5,45.55500030517578,-0.00285
0,IGT,20070620,0,34263000,10,39.349998474121094,23,39.290000915527344,39.31999969482422,
1,IGT,20070621,0,34209000,16,38.869998931884766,1,38.849998474121094,38.85999870300293,-0.0117
2,IGT,20070622,0,34317000,1,38.869998931884766,12,38.849998474121094,38.85999870300293,0.0
0,TYC,20070620,0,34208000,2,33.75,82,33.75,33.75,
1,TYC,20070621,0,34475000,14,32.560001373291016,5,32.529998779296875,32.545000076293945,-0.0357
2,TYC,20070622,0,34241000,32,33.29999923706055,5,33.279998779296875,33.28999900817871,0.02289
0,RDC,20070620,0,34386000,75,41.27000045776367,1,41.2400016784668,41.255001068115234,
1,RDC,20070621,0,34486000,30,41.0,1,40.95000076293945,40.97500038146973,-0.00679
2,RDC,20070622,0,34236000,5,41.2400016784668,1,41.0099983215332,41.125,0.00366
0,MMC,20070620,0,34211000,2,32.2400016784668,6,32.0,32.1200008392334,
1,MMC,20070621,0,34248000,1,31.90999984741211,50,31.709999084472656,31.809999465942383,-0.00965
2,MMC,20070622,0,34347000,4,32.06999969482422,14,31.979999542236328,32.02499961853027,0.00676
0,SII,20070620,0,34214000,5,60.400001525878906,10,60.099998474121094,60.25,
1,SII,20070621,0,34291000,2,59.20000076293945,2,58.72999954223633,58.96500015258789,-0.02133
2,SII,20070622,0,34271000,3,60.439998626708984,10,60.150001525878906,60.295000076293945,0.02256
