,Ticker,Date,N,MillisFromMidn,Size,Price,Returns
2,SIAL,20070622,0,34201000,3567,42.4900016784668,0.0064
0,ECL,20070620,0,34217000,100,43.849998474121094,
1,ECL,20070621,0,34421000,10100,42.939998626708984,-0.02075
2,ECL,20070622,0,34279000,6200,43.20000076293945,0.00606
0,UNM,20070620,0,34226000,20100,26.5,
1,UNM,20070621,0,34245000,5900,26.219999313354492,-0.01057
2,UNM,20070622,0,34210000,10600,26.0,-0.00839
0,BBT,20070620,0,34228000,17400,42.25,
1,BBT,20070621,0,34268000,8600,41.79999923706055,-0.01065
2,BBT,20070622,0,34314000,31900,41.529998779296875,-0.00646
0,STT,20070620,0,34413000,15000,70.54000091552734,
1,STT,20070621,0,34303000,10600,69.23999786376953,-0.01843
2,STT,20070622,0,34322000,200,68.7699966430664,-0.00679
0,SYK,20070620,0,34358000,13100,66.4800033569336,
1,SYK,20070621,0,34248000,10200,65.22000122070312,-0.01895
2,SYK,20070622,0,34206000,8000,64.94999694824219,-0.00414
0,BHI,20070620,0,34295000,20500,89.19999694824219,
1,BHI,20070621,0,34339000,100,87.05000305175781,-0.0241
2,BHI,20070622,0,34418000,36600,89.0199966430664,0.02263
0,TIF,20070620,0,34241000,12700,50.0,
1,TIF,20070621,0,34248000,9100,50.04999923706055,0.001
2,TIF,20070622,0,34328000,12500,50.369998931884766,0.00639
0,CBS,20070620,0,34242000,22200,33.599998474121094,
1,CBS,20070621,0,34285000,36700,33.20000076293945,-0.0119
2,CBS,20070622,0,34215000,14500,32.7599983215332,-0.01325
0,CCL,20070620,0,34289000,400,49.66999816894531,
1,CCL,20070621,0,34391000,100,48.709999084472656,-0.01933
2,CCL,20070622,0,34266000,11000,48.099998474121094,-0.01252
0,MBI,20070620,0,34368000,8400,64.44999694824219,
1,MBI,20070621,0,34201000,100,63.689998626708984,-0.01179
2,MBI,20070622,0,34212000,6300,64.30000305175781,0.00958
0,SCHW,20070620,0,34201000,20418,21.770000457763672,
1,SCHW,20070621,0,34200000,100,21.06999969482422,-0.03215
2,SCHW,20070622,0,34201000,14919,21.280000686645508,0.00997
0,GFR,20070620,0,34679000,100,24.100000381469727,
1,GFR,20070621,0,34733000,300,23.989999771118164,-0.00456
2,GFR,20070622,0,34656000,200,24.0,0.00042
0,HAR,20070620,0,34353000,2700,118.04000091552734,
1,HAR,20070621,0,34214000,4100,117.5,-0.00457
2,HAR,20070622,0,34222000,1100,117.01000213623047,-0.00417
0,PXD,20070620,0,34338000,2100,53.38999938964844,
1,PXD,20070621,0,34259000,20700,52.540000915527344,-0.01592
2,PXD,20070622,0,34253000,2400,53.06999969482422,0.01009
0,TLAB,20070620,0,34200000,15369,10.760000228881836,
1,TLAB,20070621,0,34202000,200,10.6899995803833,-0.00651
2,TLAB,20070622,0,34200000,200,10.770000457763672,0.00748
0,SPLS,20070620,0,34200000,27723,25.110000610351562,
1,SPLS,20070621,0,34200000,28537,25.010000228881836,-0.00398
2,SPLS,20070622,0,34200000,38680,24.729999542236328,-0.0112
0,ADBE,20070620,0,34200000,46758,42.40999984741211,
1,ADBE,20070621,0,34200000,30791,41.27000045776367,-0.02688
2,ADBE,20070622,0,34201000,28196,41.29999923706055,0.00073
0,ODP,20070620,0,34209000,18600,33.720001220703125,
1,ODP,20070621,0,34235000,74100,32.86000061035156,-0.0255
2,ODP,20070622,0,34271000,10200,34.290000915527344,0.04352
0,ALTR,20070620,0,34200000,29137,22.489999771118164,
1,ALTR,20070621,0,34200000,8276,22.479999542236328,-0.00044
2,ALTR,20070622,0,34201000,19627,22.979999542236328,0.02224
0,PCL,20070620,0,34381000,7700,42.77000045776367,
1,PCL,20070621,0,34386000,9700,41.75,-0.02385
2,PCL,20070622,0,34418000,10300,41.970001220703125,0.00527
0,SYMC,20070620,0,34200000,69998,19.90999984741211,
1,SYMC,20070621,0,34201000,500,19.690000534057617,-0.01105
2,SYMC,20070622,0,34200000,320,19.959999084472656,0.01371
0,AGN,20070620,0,46110000,200,59.0,
1,AGN,20070621,0,34257000,5800,116.27999877929688,0.97085
2,AGN,20070622,0,34201000,100,117.41999816894531,0.0098
0,EOG,20070620,0,34408000,6900,79.69999694824219,
1,EOG,20070621,0,34310000,20800,77.83999633789062,-0.02334
2,EOG,20070622,0,34296000,26100,78.0999984741211,0.00334
0,ERTS,20070620,0,34200000,26809,49.13999938964844,
1,ERTS,20070621,0,34201000,330,47.93000030517578,-0.02462
2,ERTS,20070622,0,34202000,31814,48.25,0.00668
0,CSCO,20070620,0,34200000,265751,27.3799991607666,
1,CSCO,20070621,0,34200000,400,27.18000030517578,-0.0073
2,CSCO,20070622,0,34200000,100,27.170000076293945,-0.00037
0,COG,20070620,0,34212000,6500,41.2599983215332,
1,COG,20070621,0,34417000,8600,40.2400016784668,-0.02472
2,COG,20070622,0,34253000,2900,41.349998474121094,0.02758
0,SWY,20070620,0,34236000,36900,34.560001373291016,
1,SWY,20070621,0,34221000,30000,34.75,0.0055
2,SWY,20070622,0,34232000,16500,35.18000030517578,0.01237
0,XLNX,20070620,0,34201000,10666,27.010000228881836,
1,XLNX,20070621,0,34201000,10941,27.059999465942383,0.00185
2,XLNX,20070622,0,34200000,22482,27.469999313354492,0.01515
0,BJS,20070620,0,34234000,30800,28.969999313354492,
1,BJS,20070621,0,34308000,37000,28.5,-0.01622
2,BJS,20070622,0,34215000,18500,29.030000686645508,0.0186
0,AN,20070620,0,34311000,12300,22.700000762939453,
1,AN,20070621,0,34282000,6900,22.56999969482422,-0.00573
2,AN,20070622,0,34299000,4900,22.770000457763672,0.00886
0,AZO,20070620,0,34210000,13000,139.0,
1,AZO,20070621,0,34320000,7000,137.72000122070312,-0.00921
2,AZO,20070622,0,34232000,3700,137.08999633789062,-0.00457
0,CVH,20070620,0,34257000,10200,59.900001525878906,
1,CVH,20070621,0,34211000,100,58.90999984741211,-0.01653
2,CVH,20070622,0,34370000,11200,58.54999923706055,-0.00611
0,JNY,20070620,0,34413000,4000,29.079999923706055,
1,JNY,20070621,0,34282000,1600,28.719999313354492,-0.01238
2,JNY,20070622,0,34342000,6600,28.360000610351562,-0.01253
0,TSS,20070620,0,34341000,5100,30.8799991607666,
1,TSS,20070621,0,34303000,2500,30.350000381469727,-0.01716
2,TSS,20070622,0,34346000,2800,30.309999465942383,-0.00132
0,X,20070620,0,34210000,16100,114.44999694824219,
1,X,20070621,0,34226000,15400,112.9000015258789,-0.01354
2,X,20070622,0,34204000,14800,114.19999694824219,0.01151
0,AES,20070620,0,34244000,18300,21.770000457763672,
1,AES,20070621,0,34433000,100,20.739999771118164,-0.04731
2,AES,20070622,0,34310000,300,21.700000762939453,0.04629
0,BIIB,20070620,0,34200000,25387,51.75,
1,BIIB,20070621,0,34200000,17684,51.369998931884766,-0.00734
2,BIIB,20070622,0,34200000,9866,51.779998779296875,0.00798
0,AW,20070620,0,34205000,18400,13.989999771118164,
1,AW,20070621,0,34223000,17300,13.880000114440918,-0.00786
2,AW,20070622,0,34323000,100,14.100000381469727,0.01585
0,KIM,20070620,0,34211000,16500,41.7400016784668,
1,KIM,20070621,0,34240000,19100,39.54999923706055,-0.05247
2,KIM,20070622,0,34213000,400,39.560001373291016,0.00025
0,QCOM,20070620,0,34200000,77048,42.86000061035156,
1,QCOM,20070621,0,34200000,86840,43.029998779296875,0.00397
2,QCOM,20070622,0,34200000,100,43.2599983215332,0.00535
0,GILD,20070620,0,34200000,100,80.69999694824219,
1,GILD,20070621,0,34201000,17706,79.11000061035156,-0.0197
2,GILD,20070622,0,34200000,17834,79.0199966430664,-0.00114
0,WFMI,20070620,0,34201000,20979,39.04999923706055,
1,WFMI,20070621,0,34200000,100,39.11000061035156,0.00154
2,WFMI,20070622,0,34201000,28380,38.290000915527344,-0.02097
0,PLMD,20070620,0,34200000,339,40.790000915527344,
1,PLMD,20070621,0,34200000,701,40.04999923706055,-0.01814
2,PLMD,20070622,0,34201000,1128,40.38999938964844,0.00849
0,TWX,20070620,0,34209000,352200,21.299999237060547,
1,TWX,20070621,0,34210000,268100,21.75,0.02113
2,TWX,20070622,0,34291000,100,21.5,-0.01149
0,M,20070620,0,34285000,36700,38.54999923706055,
1,M,20070621,0,34320000,42400,38.349998474121094,-0.00519
2,M,20070622,0,34207000,24900,38.849998474121094,0.01304
0,EP,20070620,0,34216000,96900,16.790000915527344,
1,EP,20070621,0,34244000,66700,16.860000610351562,0.00417
2,EP,20070622,0,34274000,27700,17.100000381469727,0.01423
0,BSX,20070620,0,34207000,99900,16.43000030517578,
1,BSX,20070621,0,34222000,39500,15.989999771118164,-0.02678
2,BSX,20070622,0,34327000,300,16.049999237060547,0.00375
0,KSS,20070620,0,34360000,27000,71.3499984741211,
1,KSS,20070621,0,34376000,100,70.48999786376953,-0.01205
2,KSS,20070622,0,34233000,23400,70.9000015258789,0.00582
0,BBBY,20070620,0,34201000,19322,37.93000030517578,
1,BBBY,20070621,0,34200000,13297,37.47999954223633,-0.01186
2,BBBY,20070622,0,34201000,10295,37.47999954223633,0.0
0,DHI,20070620,0,34216000,29400,21.260000228881836,
1,DHI,20070621,0,34259000,14600,20.950000762939453,-0.01458
2,DHI,20070622,0,34288000,18300,21.100000381469727,0.00716
0,ESRX,20070620,0,34201000,8676,101.06999969482422,
1,ESRX,20070621,0,34201000,7057,101.04000091552734,-0.0003
2,ESRX,20070622,0,34201000,4190,100.26000213623047,-0.00772
0,SBUX,20070620,0,34200000,600,27.530000686645508,
1,SBUX,20070621,0,34201000,700,27.389999389648438,-0.00509
2,SBUX,20070622,0,34200000,100,26.040000915527344,-0.04929
0,TSN,20070620,0,34223000,13400,23.06999969482422,
1,TSN,20070621,0,34306000,16600,23.030000686645508,-0.00173
2,TSN,20070622,0,34383000,27900,23.84000015258789,0.03517
0,PX,20070620,0,34445000,16900,72.9800033569336,
1,PX,20070621,0,34363000,21700,72.63999938964844,-0.00466
2,PX,20070622,0,34379000,14200,73.56999969482422,0.0128
0,MFE,20070620,0,34252000,2400,35.040000915527344,
1,MFE,20070621,0,34204000,2200,34.70000076293945,-0.0097
2,MFE,20070622,0,34218000,3200,34.83000183105469,0.00375
0,PDCO,20070620,0,34200000,8090,37.560001373291016,
1,PDCO,20070621,0,34201000,3737,37.66999816894531,0.00293
2,PDCO,20070622,0,34200000,3352,37.470001220703125,-0.00531
0,CPWR,20070620,0,34200000,19747,11.800000190734863,
1,CPWR,20070621,0,34200000,89339,11.149999618530273,-0.05508
2,CPWR,20070622,0,34201000,66147,11.25,0.00897
0,CHK,20070620,0,34233000,33000,37.630001068115234,
1,CHK,20070621,0,34282000,49900,36.79999923706055,-0.02206
2,CHK,20070622,0,34206000,39600,36.72999954223633,-0.0019
0,WPI,20070620,0,34265000,6800,32.36000061035156,
1,WPI,20070621,0,34273000,5400,32.27000045776367,-0.00278
2,WPI,20070622,0,34374000,6000,32.709999084472656,0.01363
0,DDR,20070620,0,34288000,8300,54.849998474121094,
1,DDR,20070621,0,34207000,3400,53.2400016784668,-0.02935
2,DDR,20070622,0,34265000,11900,52.439998626708984,-0.01503
0,INTU,20070620,0,34201000,18365,29.420000076293945,
1,INTU,20070621,0,34200000,39386,29.260000228881836,-0.00544
2,INTU,20070622,0,34200000,32789,29.950000762939453,0.02358
0,MCHP,20070620,0,34201000,42957,37.83000183105469,
1,MCHP,20070621,0,34201000,6314,37.459999084472656,-0.00978
2,MCHP,20070622,0,34200000,13732,38.470001220703125,0.02696
0,ACE,20070620,0,34239000,20100,62.970001220703125,
1,ACE,20070621,0,34233000,26100,62.06999969482422,-0.01429
2,ACE,20070622,0,34270000,11600,61.900001525878906,-0.00274
0,JBL,20070620,0,34271000,100,20.309999465942383,
1,JBL,20070621,0,34265000,26300,20.610000610351562,0.01477
2,JBL,20070622,0,34202000,500,23.5,0.14022
0,GGP,20070620,0,34381000,10300,54.83000183105469,
1,GGP,20070621,0,34703000,100,51.470001220703125,-0.06128
2,GGP,20070622,0,34319000,13000,52.810001373291016,0.02603
0,XTO,20070620,0,34307000,35900,63.63999938964844,
1,XTO,20070621,0,34325000,200,62.439998626708984,-0.01886
2,XTO,20070622,0,34268000,16800,62.36000061035156,-0.00128
0,RIG,20070620,0,34233000,30900,105.01000213623047,
1,RIG,20070621,0,34210000,50500,104.0,-0.00962
2,RIG,20070622,0,34212000,91000,108.1500015258789,0.0399
0,ALL,20070620,0,34221000,27700,62.16999816894531,
1,ALL,20070621,0,34257000,100,60.939998626708984,-0.01978
2,ALL,20070622,0,34207000,17700,61.349998474121094,0.00673
0,LNX,20070620,0,34634000,200,7.519999980926514,
1,LNX,20070621,0,34283000,100,7.420000076293945,-0.0133
2,LNX,20070622,0,35051000,100,7.449999809265137,0.00404
0,EQR,20070620,0,34346000,9400,46.84000015258789,
1,EQR,20070621,0,34418000,200,45.79999923706055,-0.0222
2,EQR,20070622,0,34376000,12700,45.630001068115234,-0.00371
0,JDSU,20070620,0,34200000,100,13.880000114440918,
1,JDSU,20070621,0,34202000,16032,13.569999694824219,-0.02233
2,JDSU,20070622,0,34200000,29830,13.800000190734863,0.01695
0,EMN,20070620,0,34407000,4300,65.61000061035156,
1,EMN,20070621,0,34232000,3200,65.30000305175781,-0.00472
2,EMN,20070622,0,34400000,3000,65.7300033569336,0.00658
0,SPG,20070620,0,34307000,13000,97.69999694824219,
1,SPG,20070621,0,34366000,7000,95.19999694824219,-0.02559
2,SPG,20070622,0,34214000,14300,95.1500015258789,-0.00053
0,QLGC,20070620,0,34200000,14955,17.1200008392334,
1,QLGC,20070621,0,34202000,8726,16.75,-0.02161
2,QLGC,20070622,0,34201000,8919,16.860000610351562,0.00657
0,AKS,20070620,0,34223000,13900,35.029998779296875,
1,AKS,20070621,0,34241000,32500,35.099998474121094,0.002
2,AKS,20070622,0,34271000,33400,36.400001525878906,0.03704
0,AVB,20070620,0,34370000,3600,128.6199951171875,
1,AVB,20070621,0,34240000,100,121.75,-0.05341
2,AVB,20070622,0,34284000,3800,120.5,-0.01027
0,PLD,20070620,0,34236000,16900,60.90999984741211,
1,PLD,20070621,0,34238000,60100,58.939998626708984,-0.03234
2,PLD,20070622,0,34237000,18800,57.970001220703125,-0.01646
0,AIV,20070620,0,34285000,5300,51.459999084472656,
1,AIV,20070621,0,34288000,2400,50.02000045776367,-0.02798
2,AIV,20070622,0,34217000,3900,49.470001220703125,-0.011
0,ACS,20070620,0,34265000,3500,58.709999084472656,
1,ACS,20070621,0,34271000,3900,58.5099983215332,-0.00341
2,ACS,20070622,0,34261000,1700,58.290000915527344,-0.00376
0,COF,20070620,0,34274000,100,81.0,
1,COF,20070621,0,34372000,26100,80.0199966430664,-0.0121
2,COF,20070622,0,34447000,100,80.62000274658203,0.0075
0,MCK,20070620,0,34290000,20400,60.29999923706055,
1,MCK,20070621,0,34241000,12400,58.439998626708984,-0.03085
2,MCK,20070622,0,34377000,9200,58.709999084472656,0.00462
0,APOL,20070620,0,34201000,5515,48.150001525878906,
1,APOL,20070621,0,34201000,10835,48.2599983215332,0.00228
2,APOL,20070622,0,34201000,5316,49.4900016784668,0.02549
0,ABC,20070620,0,34302000,15400,50.279998779296875,
1,ABC,20070621,0,34350000,5400,49.849998474121094,-0.00855
2,ABC,20070622,0,34214000,5400,49.810001373291016,-0.0008
0,DRI,20070620,0,34233000,100,45.349998474121094,
1,DRI,20070621,0,34432000,100,42.93000030517578,-0.05336
2,DRI,20070622,0,34405000,7200,43.38999938964844,0.01072
0,SSS,20070620,0,34413000,2200,49.9900016784668,
1,SSS,20070621,0,34494000,1200,48.90999984741211,-0.0216
2,SSS,20070622,0,34386000,1000,48.560001373291016,-0.00716
0,FCX,20070620,0,34260000,84700,83.87999725341797,
1,FCX,20070621,0,34217000,100,81.73999786376953,-0.02551
2,FCX,20070622,0,34368000,23200,83.0999984741211,0.01664
0,WFR,20070620,0,34212000,29400,58.66999816894531,
1,WFR,20070621,0,34217000,100,57.5,-0.01994
2,WFR,20070622,0,34310000,200,57.61000061035156,0.00191
0,CAM,20070620,0,34251000,6000,73.33000183105469,
1,CAM,20070621,0,34437000,100,71.66999816894531,-0.02264
2,CAM,20070622,0,34238000,6600,73.7699966430664,0.0293
0,IVZ,20070620,0,34263000,9100,25.489999771118164,
1,IVZ,20070621,0,34284000,100,25.34000015258789,-0.00588
2,IVZ,20070622,0,34205000,6200,25.979999542236328,0.02526
0,DVA,20070620,0,34338000,1600,53.59000015258789,
1,DVA,20070621,0,34315000,10000,52.7400016784668,-0.01586
2,DVA,20070622,0,34438000,1200,53.209999084472656,0.00891
0,NTAP,20070620,0,34202000,21690,33.25,
1,NTAP,20070621,0,34200000,15176,32.119998931884766,-0.03398
2,NTAP,20070622,0,34200000,18352,32.189998626708984,0.00218
0,SNDK,20070620,0,34201000,156,47.75,
1,SNDK,20070621,0,34200000,24915,46.47999954223633,-0.0266
2,SNDK,20070622,0,34200000,100,48.41999816894531,0.04174
0,EL,20070620,0,34281000,8900,46.25,
1,EL,20070621,0,34365000,3600,45.58000183105469,-0.01449
2,EL,20070622,0,34305000,100,45.04999923706055,-0.01163
0,LXK,20070620,0,34331000,8700,50.83000183105469,
1,LXK,20070621,0,34263000,4100,50.06999969482422,-0.01495
2,LXK,20070622,0,34312000,10900,50.810001373291016,0.01478
0,WAT,20070620,0,34297000,12600,60.29999923706055,
1,WAT,20070621,0,34432000,3700,59.880001068115234,-0.00697
2,WAT,20070622,0,34558000,43800,59.0,-0.0147
0,CTXS,20070620,0,34200000,11245,33.849998474121094,
1,CTXS,20070621,0,34202000,12242,33.630001068115234,-0.0065
2,CTXS,20070622,0,34201000,500,33.61000061035156,-0.00059
0,HIG,20070620,0,34268000,23400,101.19000244140625,
1,HIG,20070621,0,34227000,13000,98.73999786376953,-0.02421
2,HIG,20070622,0,34318000,15600,99.08999633789062,0.00354
0,IRM,20070620,0,34409000,5600,26.549999237060547,
1,IRM,20070621,0,34590000,1900,26.420000076293945,-0.0049
2,IRM,20070622,0,34446000,7900,25.979999542236328,-0.01665
0,DF,20070620,0,34298000,14100,31.709999084472656,
1,DF,20070621,0,34319000,9800,31.719999313354492,0.00032
2,DF,20070622,0,34243000,9600,31.8700008392334,0.00473
0,YHOO,20070620,0,34200000,166242,27.889999389648438,
1,YHOO,20070621,0,34201000,110943,27.690000534057617,-0.00717
2,YHOO,20070622,0,34200000,200,27.68000030517578,-0.00036
0,TIE,20070620,0,34365000,21700,33.709999084472656,
1,TIE,20070621,0,34306000,19700,32.45000076293945,-0.03738
2,TIE,20070622,0,34277000,19100,32.63999938964844,0.00586
0,ETFC,20070620,0,34200000,35826,24.079999923706055,
1,ETFC,20070621,0,34202000,29150,23.68000030517578,-0.01661
2,ETFC,20070622,0,34201000,9389,23.31999969482422,-0.0152
0,ANF,20070620,0,34413000,100,78.22000122070312,
1,ANF,20070621,0,34259000,5600,77.18000030517578,-0.0133
2,ANF,20070622,0,34205000,100,75.1500015258789,-0.0263
0,RX,20070620,0,34340000,100,32.529998779296875,
1,RX,20070621,0,34385000,7400,32.5099983215332,-0.00061
2,RX,20070622,0,34417000,15400,32.34000015258789,-0.00523
0,NOV,20070620,0,34281000,22100,108.19999694824219,
1,NOV,20070621,0,34339000,53300,103.66999816894531,-0.04187
2,NOV,20070622,0,34233000,18400,107.33999633789062,0.0354
0,ZION,20070620,0,34200000,1840,80.88999938964844,
1,ZION,20070621,0,34200000,1226,79.83000183105469,-0.0131
2,ZION,20070622,0,34202000,2649,79.54000091552734,-0.00363
0,MNST,20070620,0,34201000,30494,43.06999969482422,
1,MNST,20070621,0,34202000,23369,42.56999969482422,-0.01161
2,MNST,20070622,0,34201000,10804,41.97999954223633,-0.01386
0,DGX,20070620,0,34250000,17300,52.18000030517578,
1,DGX,20070621,0,34215000,3800,52.0099983215332,-0.00326
2,DGX,20070622,0,34631000,19500,51.349998474121094,-0.01269
0,ROK,20070620,0,34409000,100,69.22000122070312,
1,ROK,20070621,0,34319000,4000,68.44999694824219,-0.01112
2,ROK,20070622,0,34228000,24200,68.9000015258789,0.00657
0,CMT,20070620,0,34223000,700,6.900000095367432,
1,CMT,20070621,0,38251000,100,7.079999923706055,0.02609
2,CMT,20070622,0,42554000,100,7.159999847412109,0.0113
0,CIEN,20070620,0,34200000,20861,34.810001373291016,
1,CIEN,20070621,0,34201000,9850,34.380001068115234,-0.01235
2,CIEN,20070622,0,34202000,15300,36.4900016784668,0.06137
0,AMZN,20070620,0,34200000,45613,70.25,
1,AMZN,20070621,0,34201000,14491,69.16000366210938,-0.01552
2,AMZN,20070622,0,34201000,36373,69.55000305175781,0.00564
0,KHD,20070620,0,34514000,100,63.0,
1,KHD,20070621,0,34512000,100,61.709999084472656,-0.02048
2,KHD,20070622,0,34346000,100,60.04999923706055,-0.0269
0,Q,20070620,0,34315000,78500,9.729999542236328,
1,Q,20070621,0,34411000,900,9.5600004196167,-0.01747
2,Q,20070622,0,34261000,106500,9.680000305175781,0.01255
0,BXP,20070620,0,34222000,4700,107.51000213623047,
1,BXP,20070621,0,34405000,200,104.26000213623047,-0.03023
2,BXP,20070622,0,34618000,8500,102.0,-0.02168
0,RL,20070620,0,34215000,10500,99.51000213623047,
1,RL,20070621,0,34321000,4700,99.37999725341797,-0.00131
2,RL,20070622,0,34241000,6600,98.25,-0.01137
0,VLO,20070620,0,34206000,83100,76.94000244140625,
1,VLO,20070621,0,34201000,100,75.73999786376953,-0.0156
2,VLO,20070622,0,34202000,74100,76.54000091552734,0.01056
0,ACAS,20070620,0,34200000,52427,44.7599983215332,
1,ACAS,20070621,0,34200000,250,43.91999816894531,-0.01877
2,ACAS,20070622,0,34200000,350,44.0,0.00182
0,YUM,20070620,0,34263000,15800,67.76000213623047,
1,YUM,20070621,0,34224000,9700,66.37000274658203,-0.02051
2,YUM,20070622,0,34398000,12200,65.4000015258789,-0.01462
0,CHRW,20070620,0,34203000,100,53.77000045776367,
1,CHRW,20070621,0,34200000,6141,53.0,-0.01432
2,CHRW,20070622,0,34200000,11437,53.5099983215332,0.00962
0,AMB,20070620,0,34339000,2500,55.369998931884766,
1,AMB,20070621,0,34325000,3900,53.72999954223633,-0.02962
2,AMB,20070622,0,34287000,1700,54.06999969482422,0.00633
0,ADSK,20070620,0,34201000,23657,46.650001525878906,
1,ADSK,20070621,0,34201000,13220,46.70000076293945,0.00107
2,ADSK,20070622,0,34201000,100,46.90999984741211,0.0045
0,VRSN,20070620,0,34202000,11361,29.280000686645508,
1,VRSN,20070621,0,34200000,10389,28.899999618530273,-0.01298
2,VRSN,20070622,0,34202000,12632,29.149999618530273,0.00865
0,MAR,20070620,0,34205000,20000,46.20000076293945,
1,MAR,20070621,0,34220000,15500,45.45000076293945,-0.01623
2,MAR,20070622,0,34226000,10600,45.18000030517578,-0.00594
0,BBY,20070620,0,34246000,113600,45.29999923706055,
1,BBY,20070621,0,34283000,100,45.029998779296875,-0.00596
2,BBY,20070622,0,34202000,87200,44.52000045776367,-0.01133
0,SEE,20070620,0,34302000,5100,31.329999923706055,
1,SEE,20070621,0,34337000,9800,31.200000762939453,-0.00415
2,SEE,20070622,0,34315000,3200,31.059999465942383,-0.00449
0,RLH,20070620,0,40961000,100,12.279999732971191,
1,RLH,20070621,0,34771000,5200,12.5,0.01792
2,RLH,20070622,0,36442000,100,12.609999656677246,0.0088
0,BRCM,20070620,0,34200000,52878,30.5,
1,BRCM,20070621,0,34200000,48272,30.020000457763672,-0.01574
2,BRCM,20070622,0,34201000,100,30.75,0.02432
0,LLL,20070620,0,34252000,3100,99.05000305175781,
1,LLL,20070621,0,34273000,5700,98.04000091552734,-0.0102
2,LLL,20070622,0,34304000,4400,99.0,0.00979
0,FII,20070620,0,34295000,100,40.220001220703125,
1,FII,20070621,0,34230000,4300,39.939998626708984,-0.00696
2,FII,20070622,0,34219000,4400,40.13999938964844,0.00501
0,AMT,20070620,0,34233000,16100,43.09000015258789,
1,AMT,20070621,0,34249000,25000,41.5,-0.0369
2,AMT,20070622,0,34313000,7200,41.540000915527344,0.00096
0,SRE,20070620,0,34212000,18900,62.349998474121094,
1,SRE,20070621,0,34330000,400,60.310001373291016,-0.03272
2,SRE,20070622,0,34490000,9400,60.099998474121094,-0.00348
0,CTSH,20070620,0,34201000,8706,77.88999938964844,
1,CTSH,20070621,0,34200000,7749,76.22000122070312,-0.02144
2,CTSH,20070622,0,34201000,12142,76.5,0.00367
0,KG,20070620,0,34380000,100,20.649999618530273,
1,KG,20070621,0,34316000,24600,20.440000534057617,-0.01017
2,KG,20070622,0,34296000,10700,20.40999984741211,-0.00147
0,CVG,20070620,0,34298000,7500,24.760000228881836,
1,CVG,20070621,0,34295000,7800,24.3700008392334,-0.01575
2,CVG,20070622,0,34246000,21400,24.5,0.00533
0,XL,20070620,0,34290000,13800,83.80999755859375,
1,XL,20070621,0,34235000,15200,83.4000015258789,-0.00489
2,XL,20070622,0,34230000,14600,82.80000305175781,-0.00719
0,EBAY,20070620,0,34200000,82844,31.5,
1,EBAY,20070621,0,34200000,644,31.040000915527344,-0.0146
2,EBAY,20070622,0,34200000,100,31.700000762939453,0.02126
0,NVDA,20070620,0,34200000,67813,40.0,
1,NVDA,20070621,0,34200000,100,40.630001068115234,0.01575
2,NVDA,20070622,0,34200000,101274,43.0,0.05833
0,PBG,20070620,0,34348000,5100,34.060001373291016,
1,PBG,20070621,0,34312000,3800,34.060001373291016,0.0
2,PBG,20070622,0,34256000,4600,34.34000015258789,0.00822
0,CNX,20070620,0,34324000,100,49.36000061035156,
1,CNX,20070621,0,34217000,100,48.880001068115234,-0.00972
2,CNX,20070622,0,34302000,18700,48.08000183105469,-0.01637
0,GS,20070620,0,34220000,46000,229.75,
1,GS,20070621,0,34216000,100,225.97999572753906,-0.01641
2,GS,20070622,0,34202000,100,226.5,0.0023
0,RAI,20070620,0,34215000,10400,61.7400016784668,
1,RAI,20070621,0,34203000,7400,61.95000076293945,0.0034
2,RAI,20070622,0,34209000,8700,61.43000030517578,-0.00839
0,JNPR,20070620,0,34200000,1101,26.0,
1,JNPR,20070621,0,34200000,133323,24.979999542236328,-0.03923
2,JNPR,20070622,0,34202000,28094,25.149999618530273,0.00681
0,COST,20070620,0,34201000,21746,56.40999984741211,
1,COST,20070621,0,34202000,19435,56.189998626708984,-0.0039
2,COST,20070622,0,34201000,33390,56.88999938964844,0.01246
0,HCBK,20070620,0,34200000,12814,12.670000076293945,
1,HCBK,20070621,0,34201000,21368,12.510000228881836,-0.01263
2,HCBK,20070622,0,34202000,45660,12.420000076293945,-0.00719
0,DVN,20070620,0,34221000,22300,83.44999694824219,
1,DVN,20070621,0,34227000,22600,81.37000274658203,-0.02493
2,DVN,20070622,0,34210000,34400,80.55000305175781,-0.01008
0,PTV,20070620,0,34383000,100,31.829999923706055,
1,PTV,20070621,0,34335000,100,31.959999084472656,0.00408
2,PTV,20070622,0,34470000,3400,32.61000061035156,0.02034
0,AKAM,20070620,0,34200000,16789,47.20000076293945,
1,AKAM,20070621,0,34200000,18497,46.84000015258789,-0.00763
2,AKAM,20070622,0,34201000,14400,47.66999816894531,0.01772
0,A,20070620,0,34334000,38800,39.310001373291016,
1,A,20070621,0,34207000,16300,38.7400016784668,-0.0145
2,A,20070622,0,34240000,25900,38.91999816894531,0.00465
0,UPS,20070620,0,34250000,100,72.23999786376953,
1,UPS,20070621,0,34372000,100,73.08999633789062,0.01177
2,UPS,20070622,0,34370000,29800,73.0,-0.00123
0,EXPD,20070620,0,34200000,10805,41.91999816894531,
1,EXPD,20070621,0,34202000,7130,41.150001525878906,-0.01837
2,EXPD,20070622,0,34201000,6076,41.38999938964844,0.00583
0,MET,20070620,0,34355000,34600,66.37999725341797,
1,MET,20070621,0,34298000,47300,64.5999984741211,-0.02682
2,MET,20070622,0,34262000,200,64.33000183105469,-0.00418
